"","pcc_ids","sak_ids"
"4201","PCCGCIGL_06339","SAKL0G14036g"
"4202","PCCGCIGL_06340","SAKL0G14058g"
"4203","PCCGCIGL_06341","SAKL0G14080g"
"4204","PCCGCIGL_06346","SAKL0G14102g"
"4205","PCCGCIGL_06348","SAKL0G14113g"
"4206","PCCGCIGL_06352","SAKL0G14124g"
"4207","PCCGCIGL_06353","SAKL0G14146g"
"4208","PCCGCIGL_06354","SAKL0G14168g"
"4209","PCCGCIGL_06355","SAKL0G14190g"
"4210","PCCGCIGL_06356","SAKL0G14212g"
"4211","PCCGCIGL_06357","SAKL0G14234g"
"4212","PCCGCIGL_06358","SAKL0G14256g"
"4213","PCCGCIGL_06359","Sklu_YGOB_Anc_5.148"
"4214","PCCGCIGL_06360","SAKL0G14278g"
"4215","PCCGCIGL_06361","SAKL0G14300g"
"4216","PCCGCIGL_06362","SAKL0G14322g"
"4217","PCCGCIGL_06363","SAKL0G14344g"
"4218","PCCGCIGL_06364","SAKL0G14366g"
"4219","PCCGCIGL_06365","SAKL0G14388g"
"4220","PCCGCIGL_06367","SAKL0G14410g"
"4221","PCCGCIGL_06368","SAKL0G14432g"
"4222","PCCGCIGL_06370","SAKL0G14454g"
"4223","PCCGCIGL_06372","SAKL0G14476g"
"4224","PCCGCIGL_06373","SAKL0G14498g"
"4225","PCCGCIGL_06374","SAKL0G14520g"
"4226","PCCGCIGL_06375","SAKL0G14542g"
"4227","PCCGCIGL_06376","SAKL0G14564g"
"4228","PCCGCIGL_06377","SAKL0G14586g"
"4229","PCCGCIGL_06378","Sklu_YGOB_Anc_5.131"
"4230","PCCGCIGL_06378","Sklu_YGOB_Anc_5.131b"
"4231","PCCGCIGL_06380","SAKL0G14630g"
"4232","PCCGCIGL_06381","SAKL0G14652g"
"4233","PCCGCIGL_06383","SAKL0G14674g"
"4234","PCCGCIGL_06384","SAKL0G14696g"
"4235","PCCGCIGL_06385","SAKL0G14718g"
"4236","PCCGCIGL_06386","SAKL0G14740g"
"4237","PCCGCIGL_06387","SAKL0G14762g"
"4238","PCCGCIGL_06388","SAKL0G14784g"
"4239","PCCGCIGL_06390","SAKL0G14850g"
"4240","PCCGCIGL_06392","SAKL0G14872g"
"4241","PCCGCIGL_06393","SAKL0G14894g"
"4242","PCCGCIGL_06394","SAKL0G14916g"
"4243","PCCGCIGL_06399","SAKL0G14938g"
"4244","PCCGCIGL_06400","SAKL0G14960g"
"4245","PCCGCIGL_06401","SAKL0G14982g"
"4246","PCCGCIGL_06402","SAKL0G15004g"
"4247","PCCGCIGL_06403","SAKL0G15026g"
"4248","PCCGCIGL_06405","SAKL0G15048g"
"4249","PCCGCIGL_06407","SAKL0G15070g"
"4250","PCCGCIGL_06408","SAKL0G15092g"
"4251","PCCGCIGL_06409","SAKL0G15114g"
"4252","PCCGCIGL_06410","SAKL0G15136g"
"4253","PCCGCIGL_06412","Sklu_7.trna27G"
"4254","PCCGCIGL_06413","SAKL0G15180g"
"4255","PCCGCIGL_06414","SAKL0G15202g"
"4256","PCCGCIGL_06415","SAKL0G15224g"
"4257","PCCGCIGL_06416","SAKL0G15246g"
"4258","PCCGCIGL_06417","SAKL0G15268g"
"4259","PCCGCIGL_06418","SAKL0G15290g"
"4260","PCCGCIGL_06420","SAKL0G15334g"
"4261","PCCGCIGL_06421","SAKL0G15356g"
"4262","PCCGCIGL_06423","SAKL0G15378g"
"4263","PCCGCIGL_06425","SAKL0G15400g"
"4264","PCCGCIGL_06426","SAKL0G15422g"
"4265","PCCGCIGL_06427","SAKL0G15444g"
"4266","PCCGCIGL_06428","SAKL0G15466g"
"4267","PCCGCIGL_06430","SAKL0G15488g"
"4268","PCCGCIGL_06432","SAKL0G15510g"
"4269","PCCGCIGL_06433","SAKL0G15532g"
"4270","PCCGCIGL_06434","SAKL0G15554g"
"4271","PCCGCIGL_06435","SAKL0G15576g"
"4272","PCCGCIGL_06436","Sklu_7.trna28A"
"4273","PCCGCIGL_06438","SAKL0G15620g"
"4274","PCCGCIGL_06439","SAKL0G15642g"
"4275","PCCGCIGL_06440","SAKL0G15664g"
"4276","PCCGCIGL_06442","SAKL0G15686g"
"4277","PCCGCIGL_06444","SAKL0G15708g"
"4278","PCCGCIGL_06446","SAKL0G15730g"
"4279","PCCGCIGL_06449","SAKL0G15752g"
"4280","PCCGCIGL_06450","SAKL0G15774g"
"4281","PCCGCIGL_06451","SAKL0G15796g"
"4282","PCCGCIGL_06452","SAKL0G15818g"
"4283","PCCGCIGL_06454","SAKL0G15840g"
"4284","PCCGCIGL_06456","SAKL0G15884g"
"4285","PCCGCIGL_06458","SAKL0G15906g"
"4286","PCCGCIGL_06459","SAKL0G15928g"
"4287","PCCGCIGL_06460","SAKL0G15950g"
"4288","PCCGCIGL_06461","SAKL0G15972g"
"4289","PCCGCIGL_06462","SAKL0G15994g"
"4290","PCCGCIGL_06464","SAKL0G16016g"
"4291","PCCGCIGL_06465","SAKL0G16038g"
"4292","PCCGCIGL_06467","SAKL0G16060g"
"4293","PCCGCIGL_06468","SAKL0G16082g"
"4294","PCCGCIGL_06469","SAKL0G16104g"
"4295","PCCGCIGL_06473","SAKL0G16126g"
"4296","PCCGCIGL_06474","SAKL0G16148g"
"4297","PCCGCIGL_06475","SAKL0G16170g"
"4298","PCCGCIGL_06477","SAKL0G16192g"
"4299","PCCGCIGL_06478","SAKL0G16214g"
"4300","PCCGCIGL_06480","SAKL0G16236g"
"4301","PCCGCIGL_06481","SAKL0G16258g"
"4302","PCCGCIGL_06483","SAKL0G16280g"
"4303","PCCGCIGL_06484","SAKL0G16302g"
"4304","PCCGCIGL_06485","SAKL0G16324g"
"4305","PCCGCIGL_06487","Sklu_7.trna29L"
"4306","PCCGCIGL_06488","SAKL0G16390g"
"4307","PCCGCIGL_06489","SAKL0G16412g"
"4308","PCCGCIGL_06493","SAKL0G16434g"
"4309","PCCGCIGL_06496","SAKL0G16456g"
"4310","PCCGCIGL_06498","SAKL0G16478g"
"4311","PCCGCIGL_06499","SAKL0G16500g"
"4312","PCCGCIGL_06500","SAKL0G16522g"
"4313","PCCGCIGL_06501","SAKL0G16544g"
"4314","PCCGCIGL_06502","SAKL0G16566g"
"4315","PCCGCIGL_06503","SAKL0G16588g"
"4316","PCCGCIGL_06506","SAKL0G16610g"
"4317","PCCGCIGL_06507","SAKL0G16632g"
"4318","PCCGCIGL_06508","SAKL0G16654g"
"4319","PCCGCIGL_06509","SAKL0G16676g"
"4320","PCCGCIGL_06510","SAKL0G16698g"
"4321","PCCGCIGL_06511","SAKL0G16720g"
"4322","PCCGCIGL_06512","SAKL0G16742g"
"4323","PCCGCIGL_06513","SAKL0G16764g"
"4324","PCCGCIGL_06515","SAKL0G16786g"
"4325","PCCGCIGL_06516","Sklu_7.trna30N"
"4326","PCCGCIGL_06517","SAKL0G16852g"
"4327","PCCGCIGL_06520","SAKL0G16874g"
"4328","PCCGCIGL_06521","SAKL0G16896g"
"4329","PCCGCIGL_06523","SAKL0G16918g"
"4330","PCCGCIGL_06524","SAKL0G16940g"
"4331","PCCGCIGL_06525","SAKL0G16962g"
"4332","PCCGCIGL_06527","SAKL0G16984g"
"4333","PCCGCIGL_06528","SAKL0G17006g"
"4334","PCCGCIGL_06529","SAKL0G17028g"
"4335","PCCGCIGL_06530","SAKL0G17050g"
"4336","PCCGCIGL_06532","SAKL0G17094g"
"4337","PCCGCIGL_06533","SAKL0G17116g"
"4338","PCCGCIGL_06534","SAKL0G17138g"
"4339","PCCGCIGL_06535","SAKL0G17160g"
"4340","PCCGCIGL_06536","SAKL0G17182g"
"4341","PCCGCIGL_06538","SAKL0G17204g"
"4342","PCCGCIGL_06539","SAKL0G17226g"
"4343","PCCGCIGL_06541","SAKL0G17248g"
"4344","PCCGCIGL_06542","SAKL0G17270g"
"4345","PCCGCIGL_06543","SAKL0G17292g"
"4346","PCCGCIGL_06544","SAKL0G17314g"
"4347","PCCGCIGL_06545","SAKL0G17336g"
"4348","PCCGCIGL_06546","SAKL0G17358g"
"4349","PCCGCIGL_06547","SAKL0G17380g"
"4350","PCCGCIGL_06548","SAKL0G17402g"
"4351","PCCGCIGL_06550","SAKL0G17424g"
"4352","PCCGCIGL_06551","SAKL0G17446g"
"4353","PCCGCIGL_06552","SAKL0G17468g"
"4354","PCCGCIGL_06553","SAKL0G17490g"
"4355","PCCGCIGL_06554","SAKL0G17512g"
"4356","PCCGCIGL_06555","SAKL0G17534g"
"4357","PCCGCIGL_06558","SAKL0G17556g"
"4358","PCCGCIGL_06560","SAKL0G17578g"
"4359","PCCGCIGL_06561","SAKL0G17600g"
"4360","PCCGCIGL_06562","SAKL0G17622g"
"4361","PCCGCIGL_06564","Sklu_7.trna31R"
"4362","PCCGCIGL_06565","SAKL0G17666g"
"4363","PCCGCIGL_06566","SAKL0G17688g"
"4364","PCCGCIGL_06567","SAKL0G17710g"
"4365","PCCGCIGL_06571","SAKL0G17732g"
"4366","PCCGCIGL_06572","SAKL0G17754g"
"4367","PCCGCIGL_06573","SAKL0G17776g"
"4368","PCCGCIGL_06574","SAKL0G17798g"
"4369","PCCGCIGL_06575","SAKL0G17820g"
"4370","PCCGCIGL_06577","SAKL0G17842g"
"4371","PCCGCIGL_06578","SAKL0G17864g"
"4372","PCCGCIGL_06579","SAKL0G17886g"
"4373","PCCGCIGL_06582","SAKL0G17908g"
"4374","PCCGCIGL_06583","SAKL0G17930g"
"4375","PCCGCIGL_06584","SAKL0G17952g"
"4376","PCCGCIGL_06586","SAKL0G17974g"
"4377","PCCGCIGL_06587","SAKL0G17996g"
"4378","PCCGCIGL_06588","SAKL0G18018g"
"4379","PCCGCIGL_06589","SAKL0G18040g"
"4380","PCCGCIGL_06590","SAKL0G18062g"
"4381","PCCGCIGL_06591","Sklu_YGOB_AER160C"
"4382","PCCGCIGL_06592","SAKL0G18084g"
"4383","PCCGCIGL_06593","SAKL0G18106g"
"4384","PCCGCIGL_06594","SAKL0G18128g"
"4385","PCCGCIGL_06597","SAKL0G18150g"
"4386","PCCGCIGL_06599","SAKL0G18172g"
"4387","PCCGCIGL_06600","SAKL0G18194g"
"4388","PCCGCIGL_06601","SAKL0G18216g"
"4389","PCCGCIGL_06602","SAKL0G18238g"
"4390","PCCGCIGL_06603","SAKL0G18260g"
"4391","PCCGCIGL_06604","Sklu_7.trna32F"
"4392","PCCGCIGL_06605","SAKL0G18304g"
"4393","PCCGCIGL_06606","SAKL0G18326g"
"4394","PCCGCIGL_06607","SAKL0G18348g"
"4395","PCCGCIGL_06608","SAKL0G18370g"
"4396","PCCGCIGL_06609","SAKL0G18392g"
"4397","PCCGCIGL_06610","SAKL0G18414g"
"4398","PCCGCIGL_06611","Sklu_7.trna33K"
"4399","PCCGCIGL_06612","SAKL0G18458g"
"4400","PCCGCIGL_06613","SAKL0G18480g"
"4401","PCCGCIGL_06614","SAKL0G18502g"
"4402","PCCGCIGL_06615","SAKL0G18524g"
"4403","PCCGCIGL_06616","SAKL0G18546g"
"4404","PCCGCIGL_06617","SAKL0G18568g"
"4405","PCCGCIGL_06618","SAKL0G18590g"
"4406","PCCGCIGL_06619","SAKL0G18634g"
"4407","PCCGCIGL_06621","SAKL0G18656g"
"4408","PCCGCIGL_06622","SAKL0G18678g"
"4409","PCCGCIGL_06623","SAKL0G18700g"
"4410","PCCGCIGL_06624","SAKL0G18722g"
"4411","PCCGCIGL_06625","SAKL0G18744g"
"4412","PCCGCIGL_06626","SAKL0G18766g"
"4413","PCCGCIGL_06627","SAKL0G18788g"
"4414","PCCGCIGL_06628","SAKL0G18810g"
"4415","PCCGCIGL_06630","SAKL0G18832g"
"4416","PCCGCIGL_06631","SAKL0G18854g"
"4417","PCCGCIGL_06632","SAKL0G18876g"
"4418","PCCGCIGL_06633","SAKL0G18898g"
"4419","PCCGCIGL_06634","SAKL0G18920g"
"4420","PCCGCIGL_06635","SAKL0G18942g"
"4421","PCCGCIGL_06637","SAKL0G18964g"
"4422","PCCGCIGL_06639","SAKL0G19008g"
"4423","PCCGCIGL_06640","SAKL0G19030g"
"4424","PCCGCIGL_06641","SAKL0G19052g"
"4425","PCCGCIGL_06642","SAKL0G19074g"
"4426","PCCGCIGL_06643","SAKL0G19096g"
"4427","PCCGCIGL_06644","SAKL0G19118g"
"4428","PCCGCIGL_06646","SAKL0G19140g"
"4429","PCCGCIGL_06648","SAKL0G19162g"
"4430","PCCGCIGL_06649","SAKL0G19184g"
"4431","PCCGCIGL_06650","SAKL0G19206g"
"4432","PCCGCIGL_06651","SAKL0G19228g"
"4433","PCCGCIGL_06653","SAKL0G19250g"
"4434","PCCGCIGL_06655","SAKL0G19272g"
"4435","PCCGCIGL_06657","SAKL0G19294g"
"4436","PCCGCIGL_06658","SAKL0G19316g"
"4437","PCCGCIGL_06659","SAKL0G19338g"
"4438","PCCGCIGL_06660","SAKL0G19360g"
"4439","PCCGCIGL_06661","SAKL0G19382g"
"4440","PCCGCIGL_06662","SAKL0G19404g"
"4441","PCCGCIGL_06663","SAKL0G19426g"
"4442","PCCGCIGL_06665","SAKL0G19448g"
"4443","PCCGCIGL_06666","SAKL0G19470g"
"4444","PCCGCIGL_06667","SAKL0G19492g"
"4445","PCCGCIGL_06668","SAKL0G19514g"
"4446","PCCGCIGL_06669","SAKL0G19536g"
"4447","PCCGCIGL_06671","SAKL0G19558g"
"4448","PCCGCIGL_06673","SAKL0G19580g"
"4449","PCCGCIGL_06674","SAKL0G19602g"
"4450","PCCGCIGL_06675","SAKL0G19624g"
"4451","PCCGCIGL_06676","SAKL0G19646g"
"4452","PCCGCIGL_06679","SAKL0G19668g"
"4453","PCCGCIGL_06680","SAKL0G19690g"
"4454","PCCGCIGL_06682","SAKL0G19712g"
"4455","PCCGCIGL_06683","SAKL0G19734g"
"4456","PCCGCIGL_06685","SAKL0G19756g"
"4457","PCCGCIGL_06686","SAKL0G19778g"
"4458","PCCGCIGL_06688","SAKL0G19800g"
"4459","PCCGCIGL_06689","SAKL0G19822g"
"4460","PCCGCIGL_06692","SAKL0G19844g"
"4461","PCCGCIGL_06694","SAKL0G19866g"
"4462","PCCGCIGL_06697","SAKL0G19888g"
"4463","PCCGCIGL_06703","SAKL0G19910g"
"4464","PCCGCIGL_06723","SAKL0H00132g"
"4465","PCCGCIGL_06728","SAKL0H00176g"
"4466","PCCGCIGL_06740","SAKL0H00286g"
"4467","PCCGCIGL_06746","SAKL0H00330g"
"4468","PCCGCIGL_06750","SAKL0H00374g"
"4469","PCCGCIGL_06753","SAKL0H00396g"
"4470","PCCGCIGL_06754","SAKL0H00418g"
"4471","PCCGCIGL_06755","SAKL0H00440g"
"4472","PCCGCIGL_06756","SAKL0H00462g"
"4473","PCCGCIGL_06757","SAKL0H00484g"
"4474","PCCGCIGL_06758","SAKL0H00506g"
"4475","PCCGCIGL_06759","SAKL0H00528g"
"4476","PCCGCIGL_06760","SAKL0H00550g"
"4477","PCCGCIGL_06761","SAKL0H00572g"
"4478","PCCGCIGL_06763","SAKL0H00594g"
"4479","PCCGCIGL_06764","SAKL0H00616g"
"4480","PCCGCIGL_06765","SAKL0H00638g"
"4481","PCCGCIGL_06766","SAKL0H00660g"
"4482","PCCGCIGL_06767","SAKL0H00682g"
"4483","PCCGCIGL_06768","SAKL0H00704g"
"4484","PCCGCIGL_06769","SAKL0H00726g"
"4485","PCCGCIGL_06770","SAKL0H00748g"
"4486","PCCGCIGL_06772","SAKL0H00770g"
"4487","PCCGCIGL_06773","SAKL0H00792g"
"4488","PCCGCIGL_06774","SAKL0H00814g"
"4489","PCCGCIGL_06775","SAKL0H00836g"
"4490","PCCGCIGL_06776","SAKL0H00858g"
"4491","PCCGCIGL_06777","SAKL0H00880g"
"4492","PCCGCIGL_06779","SAKL0H00902g"
"4493","PCCGCIGL_06780","SAKL0H00946g"
"4494","PCCGCIGL_06781","SAKL0H00968g"
"4495","PCCGCIGL_06782","SAKL0H00990g"
"4496","PCCGCIGL_06784","SAKL0H01012g"
"4497","PCCGCIGL_06785","SAKL0H01034g"
"4498","PCCGCIGL_06786","SAKL0H01056g"
"4499","PCCGCIGL_06787","SAKL0H01078g"
"4500","PCCGCIGL_06788","SAKL0H01100g"
"4501","PCCGCIGL_06789","SAKL0H01122g"
"4502","PCCGCIGL_06792","SAKL0H01144g"
"4503","PCCGCIGL_06794","SAKL0H01166g"
"4504","PCCGCIGL_06795","SAKL0H01188g"
"4505","PCCGCIGL_06796","SAKL0H01210g"
"4506","PCCGCIGL_06797","SAKL0H01232g"
"4507","PCCGCIGL_06798","SAKL0H01254g"
"4508","PCCGCIGL_06799","SAKL0H01276g"
"4509","PCCGCIGL_06802","SAKL0H01298g"
"4510","PCCGCIGL_06803","SAKL0H01320g"
"4511","PCCGCIGL_06804","SAKL0H01342g"
"4512","PCCGCIGL_06805","SAKL0H01364g"
"4513","PCCGCIGL_06807","SAKL0H01386g"
"4514","PCCGCIGL_06808","SAKL0H01408g"
"4515","PCCGCIGL_06810","SAKL0H01430g"
"4516","PCCGCIGL_06812","SAKL0H01452g"
"4517","PCCGCIGL_06813","SAKL0H01474g"
"4518","PCCGCIGL_06814","SAKL0H01496g"
"4519","PCCGCIGL_06815","Sklu_8.trna1K"
"4520","PCCGCIGL_06816","SAKL0H01540g"
"4521","PCCGCIGL_06817","SAKL0H01562g"
"4522","PCCGCIGL_06818","SAKL0H01584g"
"4523","PCCGCIGL_06819","SAKL0H01606g"
"4524","PCCGCIGL_06820","SAKL0H01628g"
"4525","PCCGCIGL_06821","SAKL0H01650g"
"4526","PCCGCIGL_06824","Sklu_8.trna2V"
"4527","PCCGCIGL_06826","SAKL0H01760g"
"4528","PCCGCIGL_06827","SAKL0H01782g"
"4529","PCCGCIGL_06828","SAKL0H01804g"
"4530","PCCGCIGL_06829","SAKL0H01826g"
"4531","PCCGCIGL_06832","SAKL0H01848g"
"4532","PCCGCIGL_06833","SAKL0H01870g"
"4533","PCCGCIGL_06834","SAKL0H01892g"
"4534","PCCGCIGL_06835","Sklu_8.trna3T"
"4535","PCCGCIGL_06836","SAKL0H01958g"
"4536","PCCGCIGL_06837","SAKL0H01980g"
"4537","PCCGCIGL_06838","SAKL0H02002g"
"4538","PCCGCIGL_06839","SAKL0H02024g"
"4539","PCCGCIGL_06840","SAKL0H02046g"
"4540","PCCGCIGL_06841","SAKL0H02068g"
"4541","PCCGCIGL_06843","SAKL0H02101g"
"4542","PCCGCIGL_06844","SAKL0H02112g"
"4543","PCCGCIGL_06845","SAKL0H02134g"
"4544","PCCGCIGL_06846","SAKL0H02156g"
"4545","PCCGCIGL_06847","SAKL0H02178g"
"4546","PCCGCIGL_06848","SAKL0H02200g"
"4547","PCCGCIGL_06849","SAKL0H02222g"
"4548","PCCGCIGL_06850","SAKL0H02244g"
"4549","PCCGCIGL_06851","SAKL0H02266g"
"4550","PCCGCIGL_06852","SAKL0H02288g"
"4551","PCCGCIGL_06853","SAKL0H02310g"
"4552","PCCGCIGL_06854","SAKL0H02332g"
"4553","PCCGCIGL_06855","SAKL0H02354g"
"4554","PCCGCIGL_06857","SAKL0H02376g"
"4555","PCCGCIGL_06859","SAKL0H02398g"
"4556","PCCGCIGL_06860","SAKL0H02420g"
"4557","PCCGCIGL_06861","SAKL0H02442g"
"4558","PCCGCIGL_06863","SAKL0H02464g"
"4559","PCCGCIGL_06866","SAKL0H02486g"
"4560","PCCGCIGL_06868","SAKL0H02508g"
"4561","PCCGCIGL_06869","SAKL0H02530g"
"4562","PCCGCIGL_06872","SAKL0H02552g"
"4563","PCCGCIGL_06874","SAKL0H02574g"
"4564","PCCGCIGL_06875","SAKL0H02596g"
"4565","PCCGCIGL_06876","SAKL0H02618g"
"4566","PCCGCIGL_06877","SAKL0H02640g"
"4567","PCCGCIGL_06879","SAKL0H02662g"
"4568","PCCGCIGL_06880","SAKL0H02684g"
"4569","PCCGCIGL_06882","SAKL0H02706g"
"4570","PCCGCIGL_06883","SAKL0H02728g"
"4571","PCCGCIGL_06884","SAKL0H02750g"
"4572","PCCGCIGL_06885","SAKL0H02772g"
"4573","PCCGCIGL_06886","SAKL0H02794g"
"4574","PCCGCIGL_06887","SAKL0H02816g"
"4575","PCCGCIGL_06888","SAKL0H02838g"
"4576","PCCGCIGL_06889","SAKL0H02860g"
"4577","PCCGCIGL_06890","Sklu_8.trna4W"
"4578","PCCGCIGL_06891","Sklu_YGOB_KLTH0D14454g"
"4579","PCCGCIGL_06892","SAKL0H02970g"
"4580","PCCGCIGL_06893","SAKL0H02992g"
"4581","PCCGCIGL_06894","SAKL0H03014g"
"4582","PCCGCIGL_06895","SAKL0H03036g"
"4583","PCCGCIGL_06896","SAKL0H03058g"
"4584","PCCGCIGL_06897","SAKL0H03080g"
"4585","PCCGCIGL_06898","SAKL0H03102g"
"4586","PCCGCIGL_06899","SAKL0H03124g"
"4587","PCCGCIGL_06900","SAKL0H03146g"
"4588","PCCGCIGL_06901","SAKL0H03168g"
"4589","PCCGCIGL_06902","SAKL0H03190g"
"4590","PCCGCIGL_06903","SAKL0H03212g"
"4591","PCCGCIGL_06904","SAKL0H03234g"
"4592","PCCGCIGL_06905","SAKL0H03256g"
"4593","PCCGCIGL_06906","SAKL0H03278g"
"4594","PCCGCIGL_06907","SAKL0H03300g"
"4595","PCCGCIGL_06908","SAKL0H03322g"
"4596","PCCGCIGL_06909","SAKL0H03344g"
"4597","PCCGCIGL_06910","SAKL0H03366g"
"4598","PCCGCIGL_06911","SAKL0H03388g"
"4599","PCCGCIGL_06915","SAKL0H03410g"
"4600","PCCGCIGL_06917","SAKL0H03432g"
"4601","PCCGCIGL_06918","SAKL0H03454g"
"4602","PCCGCIGL_06919","SAKL0H03476g"
"4603","PCCGCIGL_06921","SAKL0H03498g"
"4604","PCCGCIGL_06922","SAKL0H03652g"
"4605","PCCGCIGL_06923","SAKL0H03674g"
"4606","PCCGCIGL_06924","SAKL0H03696g"
"4607","PCCGCIGL_06926","SAKL0H03718g"
"4608","PCCGCIGL_06927","SAKL0H03729g"
"4609","PCCGCIGL_06930","SAKL0H03740g"
"4610","PCCGCIGL_06932","SAKL0H03762g"
"4611","PCCGCIGL_06933","SAKL0H03806g"
"4612","PCCGCIGL_06935","SAKL0H03828g"
"4613","PCCGCIGL_06936","SAKL0H03850g"
"4614","PCCGCIGL_06939","SAKL0H03872g"
"4615","PCCGCIGL_06940","SAKL0H03894g"
"4616","PCCGCIGL_06943","SAKL0H03916g"
"4617","PCCGCIGL_06945","SAKL0H03938g"
"4618","PCCGCIGL_06946","SAKL0H03960g"
"4619","PCCGCIGL_06948","SAKL0H03982g"
"4620","PCCGCIGL_06949","SAKL0H04004g"
"4621","PCCGCIGL_06950","SAKL0H04026g"
"4622","PCCGCIGL_06951","SAKL0H04048g"
"4623","PCCGCIGL_06953","SAKL0H04070g"
"4624","PCCGCIGL_06954","SAKL0H04092g"
"4625","PCCGCIGL_06957","SAKL0H04114g"
"4626","PCCGCIGL_06958","SAKL0H04136g"
"4627","PCCGCIGL_06960","SAKL0H04158g"
"4628","PCCGCIGL_06962","SAKL0H04180g"
"4629","PCCGCIGL_06963","SAKL0H04202g"
"4630","PCCGCIGL_06965","SAKL0H04224g"
"4631","PCCGCIGL_06967","SAKL0H04246g"
"4632","PCCGCIGL_06969","SAKL0H04268g"
"4633","PCCGCIGL_06971","SAKL0H04312g"
"4634","PCCGCIGL_06972","SAKL0H04334g"
"4635","PCCGCIGL_06973","SAKL0H04356g"
"4636","PCCGCIGL_06975","SAKL0H04378g"
"4637","PCCGCIGL_06976","SAKL0H04400g"
"4638","PCCGCIGL_06978","SAKL0H04422g"
"4639","PCCGCIGL_06980","SAKL0H04444g"
"4640","PCCGCIGL_06981","SAKL0H04466g"
"4641","PCCGCIGL_06982","SAKL0H04488g"
"4642","PCCGCIGL_06983","SAKL0H04510g"
"4643","PCCGCIGL_06984","SAKL0H04532g"
"4644","PCCGCIGL_06988","SAKL0H04631g2"
"4645","PCCGCIGL_06989","Sklu_8.trna6A"
"4646","PCCGCIGL_06990","SAKL0H04730g"
"4647","PCCGCIGL_06991","Sklu_8.trna7T"
"4648","PCCGCIGL_06992","SAKL0H04796g"
"4649","PCCGCIGL_06993","SAKL0H04818g"
"4650","PCCGCIGL_06994","SAKL0H04840g"
"4651","PCCGCIGL_06996","SAKL0H04862g"
"4652","PCCGCIGL_06997","SAKL0H04884g"
"4653","PCCGCIGL_06999","SAKL0H04906g"
"4654","PCCGCIGL_07000","SAKL0H04928g"
"4655","PCCGCIGL_07001","SAKL0H04950g"
"4656","PCCGCIGL_07002","SAKL0H04972g"
"4657","PCCGCIGL_07003","SAKL0H04994g"
"4658","PCCGCIGL_07005","SAKL0H05016g"
"4659","PCCGCIGL_07006","SAKL0H05038g"
"4660","PCCGCIGL_07007","SAKL0H05060g"
"4661","PCCGCIGL_07008","SAKL0H05082g"
"4662","PCCGCIGL_07009","SAKL0H05104g"
"4663","PCCGCIGL_07010","SAKL0H05126g"
"4664","PCCGCIGL_07011","SAKL0H05148g"
"4665","PCCGCIGL_07012","SAKL0H05170g"
"4666","PCCGCIGL_07013","SAKL0H05192g"
"4667","PCCGCIGL_07015","SAKL0H05214g"
"4668","PCCGCIGL_07018","SAKL0H05236g"
"4669","PCCGCIGL_07020","SAKL0H05258g"
"4670","PCCGCIGL_07021","SAKL0H05280g"
"4671","PCCGCIGL_07022","SAKL0H05302g"
"4672","PCCGCIGL_07023","SAKL0H05324g"
"4673","PCCGCIGL_07024","SAKL0H05346g"
"4674","PCCGCIGL_07025","SAKL0H05368g"
"4675","PCCGCIGL_07026","SAKL0H05390g"
"4676","PCCGCIGL_07027","SAKL0H05412g"
"4677","PCCGCIGL_07028","SAKL0H05434g"
"4678","PCCGCIGL_07029","SAKL0H05456g"
"4679","PCCGCIGL_07031","SAKL0H05478g"
"4680","PCCGCIGL_07032","SAKL0H05500g"
"4681","PCCGCIGL_07034","SAKL0H05522g"
"4682","PCCGCIGL_07036","SAKL0H05544g"
"4683","PCCGCIGL_07038","SAKL0H05566g"
"4684","PCCGCIGL_07040","SAKL0H05588g"
"4685","PCCGCIGL_07041","SAKL0H05610g"
"4686","PCCGCIGL_07042","SAKL0H05632g"
"4687","PCCGCIGL_07043","SAKL0H05654g"
"4688","PCCGCIGL_07044","SAKL0H05676g"
"4689","PCCGCIGL_07046","SAKL0H05698g"
"4690","PCCGCIGL_07047","SAKL0H05720g"
"4691","PCCGCIGL_07048","SAKL0H05742g"
"4692","PCCGCIGL_07049","SAKL0H05764g"
"4693","PCCGCIGL_07050","SAKL0H05786g"
"4694","PCCGCIGL_07051","SAKL0H05808g"
"4695","PCCGCIGL_07052","SAKL0H05830g"
"4696","PCCGCIGL_07054","SAKL0H05852g"
"4697","PCCGCIGL_07055","SAKL0H05874g"
"4698","PCCGCIGL_07056","SAKL0H05896g"
"4699","PCCGCIGL_07057","SAKL0H05918g"
"4700","PCCGCIGL_07058","SAKL0H05940g"
"4701","PCCGCIGL_07059","SAKL0H05962g"
"4702","PCCGCIGL_07061","SAKL0H05984g"
"4703","PCCGCIGL_07062","SAKL0H06006g"
"4704","PCCGCIGL_07063","SAKL0H06028g"
"4705","PCCGCIGL_07064","SAKL0H06050g"
"4706","PCCGCIGL_07065","SAKL0H06072g"
"4707","PCCGCIGL_07066","SAKL0H06094g"
"4708","PCCGCIGL_07066","SAKL0H06116g"
"4709","PCCGCIGL_07069","SAKL0H06138g"
"4710","PCCGCIGL_07070","SAKL0H06160g"
"4711","PCCGCIGL_07071","SAKL0H06182g"
"4712","PCCGCIGL_07072","SAKL0H06204g"
"4713","PCCGCIGL_07073","SAKL0H06226g"
"4714","PCCGCIGL_07074","SAKL0H06248g"
"4715","PCCGCIGL_07075","SAKL0H06270g"
