"ID_REF"	"GSM552568"	"GSM552569"	"GSM552570"	"GSM552571"
12454	0.062656748	-0.868211726	-0.603071009	-0.137110273
12455	-2.730151563	-3.451432435	-3.209751867	-2.779030743
12456	-3.520560883	-4.170802259	-3.947217224	-3.66465391
12457	-1.442284865	-2.342583625	-2.111420171	-1.687151477
12458	1.895894631	1.293994187	1.592026036	1.945086136
12459	0.82447605	0.237279454	0.485882404	0.826670536
12460	-5.676525852	-6.01132214	-5.938114023	-6.078047306
12461	-1.670314906	-2.433920572	-2.288986009	-1.887975195
12462	-4.552424548	-4.681305185	-4.707221916	-4.403863609
12463	-5.462804468	-5.906831886	-5.900490038	-5.504510923
12464	-2.088012914	-2.624035285	-2.374894661	-1.992962516
12465	-5.31433847	-5.849625347	-5.431404317	-5.310263698
12466	-3.169821386	-3.877794453	-3.709614777	-3.311375075
12467	-3.113264162	-3.600254458	-3.504693987	-3.085852963
12468	-2.894340873	-3.284368211	-3.064885045	-2.695029857
12469	-0.61784679	-1.73189877	-1.031474507	-0.684111132
12470	-2.775247733	-3.572134241	-3.218571792	-2.828005229
12471	-1.63172386	-2.354853	-1.943422239	-1.526161899
12472	-1.555299313	-2.278549558	-1.954622045	-1.590315064
12473	-3.492976776	-4.004650301	-3.808349406	-3.489108886
12474	-2.864474272	-3.587380543	-3.3217751	-2.973131066
12475	-2.608820457	-3.184420796	-2.846561412	-2.461963289
12476	-5.514159201	-5.676370941	-5.696758679	-5.458096175
12477	-1.645966758	-2.203496824	-1.930336157	-1.565220565
12478	-1.330118034	-1.808275749	-1.565804765	-1.181307751
12479	1.843845569	1.204056294	1.404342573	1.700010988
12480	-2.59583759	-3.155288308	-2.83050905	-2.508224637
12481	-1.87567063	-2.47395978	-2.15957399	-1.836059215
12482	-2.402971354	-3.168663625	-2.986035409	-2.491791034
12483	-1.761237137	-2.659772668	-2.575003971	-2.097808771
12484	-0.206253842	-0.923136533	-0.703503744	-0.377175921
12485	3.819299229	3.216603495	3.313922137	3.858538818
12486	-1.595541639	-2.306043364	-2.079871904	-1.682070624
12487	-0.504880707	-1.158996539	-1.010642097	-0.594799368
12488	-1.483542337	-2.294113386	-2.102282501	-1.682345565
12489	-1.878707865	-2.513211945	-2.418852929	-1.886996162
12490	-3.141111635	-3.781665349	-3.595336882	-2.913796034
12491	-0.572329528	-1.31760133	-1.012078881	-0.658435434
12492	-1.368542059	-2.055167261	-1.849281198	-1.28241268
12493	-1.433414941	-2.152460321	-1.955591929	-1.510660497
12494	0.294756052	-0.442934061	-0.048777524	0.370038209
12495	-1.726271631	-2.263663558	-2.118247145	-1.785131476
12496	-5.555555813	-5.594582306	-5.635989356	-5.616144956
12497	3.956779014	3.187004515	3.539329394	3.812019852
12498	-0.455136757	-1.228327846	-1.005063734	-0.557856083
12499	-2.180083352	-3.102139024	-2.721976899	-2.368181674
12500	-2.66342167	-3.649999064	-3.5635872	-3.111080587
12501	-0.981750648	-1.769076428	-1.513699403	-1.304294964
12502	-4.722377164	-5.104073589	-4.835292079	-4.578343383
12503	-2.676029299	-3.35267495	-3.14671096	-2.727784608
12504	-2.907360457	-3.798712609	-3.254565742	-3.032871976
12505	-3.913637401	-4.686697741	-4.176594467	-3.848692802
12506	-1.649295233	-2.338811259	-2.225553116	-1.655984021
12507	-1.422782915	-2.015824594	-1.803052254	-1.349432613
12508	-1.934835154	-2.878100925	-2.578278821	-1.794821968
12509	-1.105783679	-1.630301959	-1.391794228	-1.161523701
12510	-3.545497326	-3.856658278	-3.786633597	-3.468328493
12511	-1.74774963	-2.723780366	-2.573694005	-2.197100841
12512	-0.910458517	-1.431454461	-1.190968246	-0.924866278
12513	-3.994584394	-4.578327148	-4.470958722	-4.33550315
12514	-4.129880283	-4.281388994	-3.758717863	-3.577814206
12515	-3.01823607	-3.588357215	-3.30733769	-3.12535658
12516	-3.576456283	-4.478979466	-4.029898394	-3.516179054
12517	-3.125003044	-4.221280513	-4.044301118	-3.57785982
12518	-2.656524852	-3.166375854	-2.981760226	-2.560219407
12519	0.626173577	-0.146736925	0.146674083	0.654565737
12520	-0.923038018	-1.942955494	-1.836920175	-1.283103107
12521	-0.879781543	-1.467412768	-1.161097415	-0.93146896
12522	-0.219593739	-1.082562634	-0.849314467	-0.386428595
12523	-2.035788669	-2.840835256	-2.617068634	-2.11464471
12524	0.44118505	-0.346963026	0.002806889	0.388800227
12525	1.111051484	0.247064811	0.475800057	0.844480228
12526	-2.508417056	-3.048548887	-2.9797752	-2.526862257
12527	-1.341755294	-2.139247423	-1.814656251	-1.214826179
12528	-3.047637303	-3.662945064	-3.544566926	-3.146617477
12529	-1.922436151	-2.501221376	-2.450542164	-1.831069932
12530	-2.543046678	-3.445817291	-3.009595208	-2.718242777
12531	-0.284828474	-1.276098772	-0.726539704	-0.862440043
12532	-2.010750593	-3.040040993	-2.702803759	-2.199243869
12533	-3.758109233	-3.936701657	-4.022934247	-3.566645852
12534	-3.594845474	-4.267059645	-4.111479273	-3.559336718
12535	-3.333290034	-3.882728137	-3.632659881	-3.371998352
12536	-1.872910125	-2.727069498	-2.31923069	-1.793702865
12537	-1.326095949	-2.049786499	-1.777674941	-1.042219828
12538	-0.549604904	-1.359725863	-1.202850605	-0.582143643
12539	-0.470982573	-1.079987913	-0.819851218	-0.475607424
12540	-4.541094582	-4.789147041	-4.907372891	-4.309806269
12541	-1.622102742	-2.239424068	-1.933532352	-1.227445403
12542	-3.384163437	-3.638266913	-3.773460937	-3.530728736
12543	-4.766120861	-5.251555585	-4.729356564	-4.657086345
12544	-1.451273263	-2.530107865	-2.033131335	-1.674339369
12545	-2.826503545	-3.766556229	-3.428087155	-2.896615446
12546	-2.105798823	-2.876207698	-2.521283412	-2.118939637
12547	-0.401599769	-1.035908403	-0.927060294	-0.529606601
12548	0.211151914	-0.339602029	-0.099326853	0.118207324
12549	-4.91747567	-5.451843086	-5.544467214	-5.31060724
12550	-2.130162896	-2.629067066	-2.65331869	-2.019149858
12551	-1.914276553	-2.486511157	-2.372220057	-1.899175019
12552	-4.475860154	-4.824555487	-4.823903626	-4.429597637
12553	-1.883158163	-2.636530595	-2.121568855	-1.850974606
12554	-1.819806571	-2.627849056	-2.283377941	-1.746860538
12555	-2.966214695	-3.678415294	-3.514104418	-3.060124635
12556	-2.372719985	-2.963897942	-2.588723036	-2.222627773
12557	-2.473356458	-3.341477753	-2.946633478	-2.656464235
12558	-1.542677478	-2.500115526	-2.175612556	-1.1442087
12559	-3.573401929	-4.40163198	-3.978078029	-3.670429565
12560	-1.970139104	-2.584138621	-2.448781971	-1.887051013
12561	1.354640183	0.601059726	0.769843143	1.183273851
12562	-5.277258394	-5.667688442	-5.612120813	-5.301682845
12563	-3.537608052	-4.320052942	-4.102309356	-3.804624455
12564	-2.167866677	-2.741775079	-2.574211338	-2.062270831
12565	-4.924074046	-5.352674102	-5.382865986	-5.031335621
12566	-1.433145919	-2.258195306	-2.056546725	-1.494362753
12567	0.150272925	-0.7786187	-0.364971329	-0.139880066
12568	-0.36669858	-1.00954212	-0.884607625	-0.550920706
12569	-1.987232411	-2.547627394	-2.469410404	-1.853398274
12570	0.513535661	-0.157734351	0.067452568	0.618011317
12571	-1.581528539	-2.208691884	-2.098552697	-1.779825344
12572	-1.603077657	-2.258780464	-2.141767011	-1.760407762
12573	-2.497003867	-3.149484128	-2.878564648	-2.519675234
12574	-1.973054156	-2.741166819	-2.474564769	-1.910623296
12575	-0.796555529	-1.497495954	-1.316376941	-0.831161699
12576	-2.007447838	-2.751863934	-2.530404592	-2.427096833
12577	-2.902873815	-3.571430802	-3.398375072	-2.966532316
12578	-2.091350654	-2.747051827	-2.616791882	-1.88143412
12579	-0.48939354	-1.260010467	-0.960054523	-0.515388008
12580	3.524639724	3.17164236	3.24193502	3.70533986
12581	-2.015068068	-2.677716961	-2.437070186	-1.939720694
12582	-0.633537992	-1.339145038	-1.151364132	-0.704404158
12583	-2.114988057	-2.727371543	-2.590972567	-2.035768667
12584	-2.676618633	-3.594454786	-3.544891754	-2.797663688
12585	-3.084266791	-3.851584837	-3.409993746	-3.164792597
12586	-3.081644612	-3.601208295	-3.436507079	-3.093154478
12587	-1.214474987	-1.814863793	-1.712994653	-1.410317204
12588	-0.940094527	-1.731403665	-1.509106727	-1.103448725
12589	-0.955233027	-1.265713108	-0.849834997	-0.549134534
12590	-1.621991589	-2.783860473	-2.364995015	-1.81083787
12591	-3.723428944	-4.263961814	-4.168609731	-3.468109405
12592	-2.276757221	-3.103804247	-2.790720807	-2.195991149
12593	-2.311338285	-2.786984645	-2.782293413	-2.590576107
12594	-6.094823546	-5.732217554	-6.005663599	-5.926959761
12595	-3.498470975	-4.451147328	-3.843118759	-3.699269995
12596	-2.210032163	-3.243938679	-2.79072201	-2.445656221
12597	-0.570812172	-1.072948403	-1.010006459	-0.539669805
12598	-1.100572273	-1.826045001	-1.628650311	-0.904672029
12599	-0.294028711	-1.125576509	-0.739262175	-0.260938896
12600	-2.026458631	-2.999565183	-2.568504297	-2.188454058
12601	-2.798848195	-3.373440735	-3.205059465	-2.624997196
12602	-3.402722748	-3.85475123	-3.779050296	-3.488082067
12603	0.298815857	-0.41923051	-0.178775591	0.337709849
12604	0.046635414	-0.778997635	-0.410638285	-0.080332951
12605	-0.072009862	-0.765002182	-0.559770338	-0.12497827
12606	-4.160358816	-4.767130998	-4.427452983	-4.07820518
12607	-2.061525394	-2.772737966	-2.589370953	-2.088416803
12608	-2.529480992	-3.124232585	-2.921629993	-2.320686893
12609	-1.572912938	-2.372032278	-2.144226251	-1.643375064
12610	-0.884894091	-1.67957525	-1.35486522	-0.976650643
12611	-3.147137274	-4.040824343	-3.719997897	-3.303385871
12612	-2.349492278	-3.221054971	-2.796039767	-2.558932662
12613	-1.712893099	-2.592789485	-2.214247937	-1.818139459
12614	-0.359558214	-1.038766803	-0.857505751	-0.215121292
12615	-0.731821751	-1.23316402	-0.976519231	-0.805081864
12616	-0.627314832	-1.622208875	-1.162270325	-0.771719078
12617	1.125159076	0.37587823	0.648055279	0.966966268
12618	-1.93096064	-2.626726642	-2.292506485	-1.957752738
12619	-3.066537851	-3.742674424	-3.561950967	-3.162293567
12620	-2.387491637	-3.262969345	-2.998267277	-2.661924326
12621	-2.522890302	-3.327837635	-3.030826013	-2.595498796
12622	-4.788123337	-5.291021346	-4.439658103	-4.808272732
12623	0.788368337	0.00214864	0.225342569	0.679042439
12624	-2.344430329	-3.020949301	-2.631186896	-2.26466937
12625	-3.376192068	-4.415101073	-4.180086545	-3.892921652
12626	-3.432072514	-3.898002741	-3.774580433	-3.586489275
12627	-3.042041771	-3.956312723	-3.733329743	-3.480790416
12628	-2.393674735	-3.276752936	-2.930237466	-2.64092174
12629	-5.365031407	-5.580074547	-5.522501903	-5.624667355
12630	-4.013872218	-4.469793762	-4.317955217	-4.32990916
12631	-1.496792973	-2.395000192	-2.058293033	-1.74951253
12632		-0.72678653	-0.506682197	0.059136812
12633	-3.272622356	-3.662475952	-2.960215596	-2.687265882
12634	0.788494801	0.090184195	0.24388229	0.811618311
12635	4.112861829	3.334127024	3.652537054	3.842393093
12636	-0.563722802	-1.310912124	-0.987346902	-0.535101784
12637	-4.933875037	-5.334558091	-5.527716817	-5.206201225
12638	-2.89797049	-3.856443086	-3.465670873	-3.048190787
12639	-2.493942427	-3.496435792	-3.097857426	-2.611515633
12640	-2.26731772	-3.143083222	-2.741514854	-2.281586996
12641	3.779710102	3.244595179	3.353976141	3.822794569
12642	-5.162688967	-5.478252071	-5.635434372	-5.217428207
12643	-3.333110052	-4.003983302	-3.64770171	-3.633803479
12644	-3.042507633	-2.745077058	-3.194069935	-2.964569003
12645	-1.174407201	-1.764151872	-1.618146674	-1.115237664
12646	0.91508601	0.168606272	0.39148141	1.019971045
12647	-3.188460813	-3.816495724	-3.604658355	-3.227599134
12648	-1.325192673	-2.061893543	-1.786064898	-1.223510153
12649	-3.023359159	-3.538489123	-3.391512206	-2.936550495
12650	-2.717575856	-3.46328292	-3.318572664	-2.852042631
12651	-3.952371998	-4.190994817	-3.775606705	-3.573654961
12652	-0.82297371	-1.72398198	-1.305316669	-0.899221711
12653	-1.454105531	-2.158198602	-2.083476785	-1.440887841
12654	-3.161312082	-3.898483696	-3.603836935	-3.289850078
12655	-2.477378425	-3.255417414	-2.962042255	-2.644397852
12656	-1.136454897	-2.205252749	-1.862265871	-1.428278203
12657	-0.637407702	-1.377485063	-1.302484548	-0.793518768
12658	-1.16463225	-1.798854662	-1.70243566	-1.522887327
12659	-3.32229833	-3.841807329	-3.75449815	-3.333910491
12660	-2.59140583	-3.007292208	-3.034935736	-2.625648679
12661	-0.310219794	-1.137720053	-0.899764434	-0.167225956
12662	-0.285893022	-1.422414877	-1.102963131	-0.646190665
12663	-2.91256376	-2.771148586	-3.31958847	-2.943330735
12664	-4.739033874	-5.063330367	-5.172784656	-4.819340467
12665	-3.806306315	-4.201113397	-4.221261423	-3.764496615
12666	-2.727252527	-3.550830026	-3.264213568	-2.884817334
12667	-4.075361175	-4.663789327	-4.472596328	-4.123448836
12668	-0.324075145	-1.128472562	-0.92533743	-0.449093123
12669	-3.47817929	-3.696640259	-3.80269975	-3.427991819
12670	-6.432878503	-6.545786373	-6.813634637	-6.382708786
12671	-5.339320217	-5.436108029	-5.719421909	-5.777336171
12672	-1.868905178	-3.014227161	-2.7814583	-2.196338759
12673	-0.202359212	-0.942412651	-0.601483841	-0.151497917
12674	-2.335617136	-2.980743648	-2.902136855	-2.487367669
12675	-4.684906993	-5.14409115	-4.955127991	-4.919194046
12676	-1.331909345	-2.068198804	-1.824507736	-1.438061888
12677	-2.234225732	-2.825520107	-2.673369377	-2.29750197
12678	-2.212670788	-2.677880999	-2.683447837	-2.385990232
12679	-2.322497793	-3.045703769	-2.812541776	-2.420419277
12680	-2.932837188	-3.43861427	-3.381597295	-2.933170476
12681	-3.041811517	-3.663555853	-3.670271999	-3.339355684
12682	0.630527918	-0.165714793	0.064393063	0.444305993
12683	-2.861466453	-3.19822838	-2.913712118	-2.570962356
12684	-3.563442703	-3.917455448	-4.057742517	-3.723626764
12685	-3.49944689	-4.116299871	-3.893471258	-3.660848344
12686	-2.275143623	-2.993925235	-2.575953904	-2.2778506
12687	-5.995364117	-5.132101028	-5.911582204	-6.161907648
12688	-0.003185478	-0.779702449	-0.479459141	-0.150267909
12689	-1.311030244	-2.082787707	-1.799546486	-1.386784696
12690	-3.73996182	-4.428404254	-4.316634093	-3.943084272
12691	-2.28026939	-3.229144297	-2.866155736	-2.431920072
12692	0.743180194	0.198866817	0.369056458	0.784933749
12693	-3.775155421	-3.979020953	-3.675058612	-3.304088402
12694	-2.715364634	-3.414045584	-3.167932263	-2.908603277
12695	-2.326541227	-3.086453921	-2.740891338	-2.371174547
12696	-0.628099004	-1.399450969	-1.136158494	-0.608323729
12697	-0.120552123	-0.9586976	-0.693266915	-0.26875496
12698	-2.590335388	-3.352101784	-2.884081057	-2.583259536
12699	-5.400654419	-5.666096436	-5.642521364	-5.58223547
12700	-2.143095665	-2.770348312	-2.466891653	-2.201285681
12701	-0.224675632	-0.986769676	-0.746425175	-0.331618929
12702	-3.292079167	-4.470715705	-4.221916103	-3.899323259
12703	-1.316158955	-2.065976196	-1.831699713	-1.508126815
12704	-2.508837545	-3.177456475	-2.977066323	-2.641647629
12705	-0.029834064	-0.769802939	-0.430026078	-0.184861426
12706	0.430169655	-0.113417447	0.070327701	0.392261999
12707	-3.625034902	-4.172127955	-3.984126556	-3.614836512
12708	-0.263865583	-0.806955139	-0.559558306	-0.665160097
12709	-2.623774645	-2.950280798	-2.543819194	-2.269812443
12710	-1.278255698	-1.464745971	-1.409623868	-0.981870007
12711	-3.8802154	-4.489711501	-4.055565544	-3.937566247
12712	-2.593902313	-3.389131371	-2.96286564	-2.494609643
12713	-2.909968147	-3.219909442	-3.367008458	-2.817251888
12714	-2.613283365	-3.392310363	-3.088144962	-2.604415863
12715	-2.65461459	-3.294977327	-3.109246323	-2.661208668
12716	-1.711783011	-2.687793139	-2.303236446	-1.96079829
12717	0.134127845	-0.449022286	-0.282855671	-0.002328335
12718	-0.955398958	-1.586154197	-1.306827754	-1.092514386
12719	-3.049041019	-3.400749891	-3.3168103	-2.907328607
12720	-3.571730996	-4.071942016	-4.034121703	-3.580259458
12721	-0.383487263	-1.145791324	-0.930425493	-0.461616344
12722	-2.893586195	-3.913177325	-3.59798659	-3.026565628
12723	-5.988440426	-5.967995589	-6.458361978	-6.310594705
12724	-3.723354245	-4.289906578	-4.186384062	-4.047416947
12725	-5.894179544	-6.009454393	-6.397028859	-6.27043365
12726	-3.369289019	-3.464343005	-3.734864985	-3.242169199
12727	-3.913556884	-4.680187827	-4.385688642	-4.071188456
12728	0.168709019	-0.660091888	-0.315414608	0.150669552
12729	-1.156376545	-2.021432698	-1.700659933	-1.342380479
12730	-0.045204539	-0.715936629	-0.589264561	-0.171425896
12731	-2.727380582	-3.514869697	-3.277986578	-2.848524777
12732	-2.653584496	-3.412145383	-3.093570004	-2.624533784
12733	-3.737095679	-4.273731428	-4.105566993	-3.657919382
12734	-2.620508384	-3.457916273	-3.159160721	-2.684844732
12735	-5.488817199	-5.798925249	-6.017502523	-5.440613495
12736	-1.303053719	-2.11471862	-1.855435544	-1.254866477
12737	-4.568580439	-4.666097584	-4.875958736	-4.718464812
12738	-2.399128123	-2.816302686	-2.653164705	-2.078732968
12739	-1.55535026	-2.10964275	-1.991481508	-1.678578753
12740	-1.436410687	-2.258953645	-2.019814191	-1.67658225
12741	-3.181605772	-3.855511411	-3.499191134	-3.133788429
12742	-1.063876899	-1.896146817	-1.587842141	-1.234463746
12743	-5.754439887	-6.139991998	-6.189281597	-6.098873264
12744	0.186283885	-0.703147359	-0.272314324	0.150196547
12745	-4.552314833	-4.904860662	-4.710762314	-4.617850926
12746	-3.003597542	-3.601265067	-3.335138123	-3.165188974
12747	-0.070088709	-0.780844949	-0.524465099	-0.086902561
12748	-4.540044987	-5.447357471	-5.105412498	-5.121320461
12749	-3.54031854	-4.21877411	-3.748063146	-3.528019156
12750	-0.457321095	-1.129246838	-0.927618875	-0.29731303
12751	0.608105199	-0.15005343	0.013694119	0.433490448
12752	-2.172482484	-2.677384189	-2.47884833	-1.773792044
12753	-1.662872725	-2.421793261	-2.190171304	-1.711647599
12754	-2.221958676	-2.995485357	-2.709563939	-2.243563033
12755	-3.038720911	-3.456200523	-3.376707442	-2.792371363
12756	-1.513455343	-2.317960688	-2.03089821	-1.668385536
12757	-1.788088262	-2.738920216	-2.434899885	-2.092923757
12758	-2.327104473	-3.12474033	-2.966592431	-2.544615905
12759	-2.505727929	-3.171844538	-3.077077104	-2.423175352
12760	-2.607975182	-3.480007578	-3.058350628	-2.511562792
12761	-1.583281914	-2.798631776	-2.535708711	-2.052649557
12762	-0.01835878	-0.601224477	-0.342499749	-0.046142219
12763	-2.88085001	-3.613194754	-3.450887099	-3.05944401
12764	-3.938053742	-4.355031899	-4.299407572	-3.88591714
12765	-3.035479135	-3.792844083	-3.522407127	-2.98572474
12766	-2.252962905	-3.046948501	-2.719801409	-2.411145825
12767	-3.618140706	-3.536116599	-3.829230896	-3.603560909
12768	-6.293443717	-6.284442808	-6.470345633	-6.35484579
12769	-1.243844108	-2.039838422	-1.770291137	-1.219113322
12770	-2.71587983	-3.21374213	-3.074121918	-2.500072071
12771	-1.187757774	-2.072226824	-1.710308142	-1.288961543
12772	2.631808366	1.840100514	2.125196692	2.561300171
12773	-2.865318478	-3.624985683	-3.421551804	-2.76346238
12774	-1.704102327	-2.432523296	-2.069424719	-1.667461807
12775	-3.799499737	-4.22444758	-4.209372696	-3.736730225
12776	-2.480351067	-2.981475944	-2.752071459	-2.44917217
12777	-0.643065965	-1.29495744	-0.950282605	-0.3574247
12778	0.31577057	-0.421702901	-0.076380982	0.360291347
12779	-0.626585059	-1.346663098	-1.137766677	-0.835252246
12780	-3.569262903	-4.337877267	-4.126531427	-4.107915749
12781	-4.895620544	-5.025901196	-5.006878298	-4.826536693
12782	-3.704082232	-4.417221612	-4.180115008	-4.096559439
12783	-4.200572593	-5.040506172	-4.461392241	-4.287130179
12784	-5.390680786	-5.459657742	-5.818189315	-5.853683281
12785	1.184495814	0.194458005	0.700709119	0.971366963
12786	-2.104068526	-2.877660362	-2.617544682	-2.399160229
12787	3.493260234	2.953787403	3.133862133	3.25685694
12788	-0.790949801	-1.816381263	-1.379592118	-1.018167106
12789	-0.428868621	-1.199120388	-0.960087412	-0.49952611
12790	-0.98009028	-1.89693247	-1.335113143	-1.204912694
12791	-1.545274857	-2.257918529	-2.070614934	-1.659990127
12792	-0.940980961	-1.801668155	-1.49937364	-1.092237006
12793	-3.417804972	-4.182674066	-3.957472006	-3.502037043
12794	-0.122926746	-1.028878753	-0.663752805	-0.273898051
12795	1.345070964	0.567388749	0.842415145	1.231753857
12796	-2.51220916	-3.18839025	-3.06461384	-2.428601656
12797	-2.414998234	-3.09272375	-2.835203655	-2.240588204
12798	-1.686416086	-2.568070887	-1.905409088	-1.711151071
12799	-3.310024324	-4.049573157	-3.779188091	-3.439464172
12800	-3.227724883	-3.896467616	-3.739490981	-3.170734703
12801	-3.457390191	-4.013450795	-4.00502077	-3.656552365
12802	-2.247333429	-2.87414822	-2.660160162	-2.325314192
12803	-0.483299477	-1.473842826	-0.992504389	-0.704839309
12804	-2.387524945	-3.049506846	-2.848481804	-2.156585729
12805	-1.746544692	-2.539139336	-2.338365303	-1.803462867
12806	-2.805258895	-3.219254802	-3.144385622	-2.773515498
12807	2.134926968	1.672551269	1.808915645	2.184076864
12808	-0.274343108	-1.011333049	-0.592424031	-0.209532928
12809	-0.320975649	-1.185678898	-0.874536511	-0.460872153
12810	-1.413785716	-2.211109104	-1.745838917	-1.279595783
12811	-0.312817649	-1.140861095	-0.867426417	-0.492473355
12812	-3.331814696	-3.99208436	-3.714177526	-3.149167504
12813	-2.108391347	-2.58867566	-2.304918443	-1.871680062
12814	-0.854819383	-1.667492498	-1.316818652	-0.925268817
12815	-4.024273367	-4.183168163	-4.251279351	-3.982258423
12816	-0.405132504	-0.599064134	-0.534795629	-0.115853391
12817	-0.963354585	-1.877679621	-1.551404246	-1.224307312
12818	-2.133195818	-2.62186674	-2.478350795	-2.181218975
12819	-0.267375261	-1.091109034	-0.730734636	-0.450939458
12820	1.760763016	1.086748229	1.310303466	1.651555134
12821		-4.009633759	-3.746255206	-3.173531495
12822	-3.610009919	-4.004731182	-3.610768497	-3.294063065
12823	-2.966372244	-3.826107447	-3.550598329	-2.877047949
12824	-2.94838899	-3.990129873	-3.601312156	-3.242041503
12825	4.106913525	3.524612456	3.755311411	4.14115558
12826	-2.565114515	-3.358984694	-2.998281665	-2.663728797
12827	-1.951986433	-2.901544558	-2.443823443	-2.176402544
12828	-4.40226671	-5.007113752	-4.838544469	-4.590205633
12829	-4.014722564	-4.657610641	-4.682313726	-4.248408807
12830	-1.850166979	-2.514520882	-2.339740671	-1.899184795
12831	-3.026460234	-3.768876686	-3.744282585	-3.264118462
12832	1.114468967	0.350304298	0.752085819	1.087583384
12833	-1.735330421	-2.598994502	-2.335952182	-1.751365347
12834	-6.051759009	-6.217537184	-6.350167619	-6.347481203
12835	-1.385451341	-2.301749514	-2.059244419	-1.652885917
12836	-0.999259021	-1.818562568	-1.563947954	-1.061224127
12837	1.002112497	0.209560071	0.579047453	0.982171611
12838	-5.302008649	-5.281246186	-5.717371445	-5.489894819
12839	-6.083882973	-6.011499193	-5.917964248	-6.036614136
12840	-1.72778431	-2.164944574	-2.251535066	-1.885648077
12841	-0.961169633	-1.772330128	-1.478454994	-1.08361596
12842	0.712729958	-0.11095622	0.235455048	0.65328027
12843	-2.257972685	-2.896623503	-2.625675344	-1.941753708
12844	-2.803712828	-3.340787173	-3.316930334	-2.717487427
12845	-0.219690416	-1.093191826	-0.803534543	-0.402138573
12846	-1.637532039	-2.421016687	-2.196948199	-1.626609959
12847	-0.668061523	-1.302617995	-1.039724201	-0.686487767
12848	-3.951753054	-4.759527962	-4.537863519	-3.938352503
12849	-1.926418868	-2.430672321	-2.417775044	-1.943312515
12850	-2.927708027	-3.603827484	-3.295166631	-2.846677902
12851	-1.460867418	-2.004665043	-1.779931153	-1.280556075
12852	-0.879114953	-1.521554185	-1.251422621	-0.94640949
12853	-0.731980254	-1.512083725	-1.219883442	-0.739301098
12854	-3.84136286	-4.247950991	-4.245541966	-3.870411313
12855	-2.878428531	-3.688261502	-3.333334065	-2.922451397
12856	-3.241786672	-3.866455879	-3.639587783	-3.160534072
12857	-2.081782922	-2.709667201	-2.514743496	-1.994730493
12858	-0.795919709	-1.656866382	-1.412191853	-0.894878728
12859	-1.483909861	-2.057601206	-1.72526767	-1.615504602
12860	-1.159349166	-1.960150171	-1.577091059	-1.090542597
12861	-2.042838359	-2.947311855	-2.605926313	-2.154192535
12862	-5.19683801	-5.412097391	-5.691707172	-5.309427692
12863	-2.879723361	-3.457314	-3.359653936	-2.827096963
12864	-1.665851984	-2.417058951	-2.071932283	-1.582163369
12865	-2.840982685	-3.630098635	-3.321861216	-2.770387401
12866	-2.884611156	-3.378949255	-3.098352286	-2.780613354
12867	-1.912089685	-2.619843045	-2.281777829	-2.027661642
12868	-2.167681538	-3.067202477	-2.60814957	-2.313533787
12869	-1.806680856	-2.636915898	-2.325163104	-1.902722788
12870	-4.249489882	-4.79374519	-4.669194506	-4.449211722
12871	-2.889835829	-3.575606289	-3.462660656	-3.018087603
12872	0.293242478	-0.316692483	-0.121765352	0.648035998
12873	-2.58906833	-3.538835573	-3.052569572	-3.057052202
12874	0.217276767	-0.412215735	-0.237730051	0.23976266
12875	-4.640150862	-5.009640051	-4.943192898	-4.668319834
12876	-1.547519745	-2.368556185	-2.018773029	-1.646783329
12877	-0.466353093	-1.20627928	-0.95865784	-0.710029439
12878	-4.133852536	-4.881789834	-4.742965911	-4.420311437
12879	-2.109579165	-2.6539217	-2.530892712	-2.08255706
12880	-2.150381493	-2.800742482	-2.589867556	-2.141766627
12881	-2.804342144	-3.484484281	-3.240449	-2.87868716
12882	0.291773571	-0.368666329	-0.122140179	0.207604987
12883	-1.99195741	-2.983485587	-2.462084966	-2.08970216
12884	-4.236458575	-4.663233584	-4.385794421	-4.268317627
12885	-2.050815925	-2.937794782	-2.599056832	-2.176120907
12886	-6.256126004	-6.456471785	-6.34892441	-6.365583616
12887	-4.688500105	-4.742157526	-4.735958556	-4.604309915
12888	0.127042165	-0.381719424	-0.259555159	0.348278518
12889	-1.759501371	-2.678652904	-2.322783507	-2.019544427
12890	-3.838232714	-4.877850363	-4.354274874	-4.711929043
12891	-1.63716121	-2.508273963	-2.165380112	-1.891398861
12892	-3.026147981	-3.822242589	-3.557464655	-3.178102551
12893	-2.121761992	-2.672112318	-2.451395862	-2.223333875
12894	-0.934857784	-1.594876137	-1.472498942	-0.97669746
12895	-3.75291866	-4.476788153	-4.059883798	-3.743744008
12896	0.698456911	-0.082674151	0.277239644	0.518102542
12897	-3.644014483	-3.987184518	-3.946706808	-3.496055378
12898	-0.365187328	-0.838305039	-0.45608101	-0.039760678
12899	-2.635694921	-3.298831859	-3.025402042	-2.656459459
12900	-3.232806708	-3.16289686	-3.706986174	-3.026249623
12901	-0.607326581	-1.446985521	-1.051806997	-0.69861829
12902	-2.094184115	-2.660968832	-2.494156509	-2.205935665
12903	-4.71152269	-4.921039148	-5.148801198	-4.5808205
12904	-1.91608395	-2.649033614	-2.375166647	-1.978072851
12905	-2.645308015	-3.274623704	-3.156488387	-2.833889007
12906	-6.622055735	-6.818012297	-6.866818764	-6.602909492
12907	-3.732800233	-4.150948187	-4.090533853	-3.45144601
12908	-3.788067261	-4.527078753	-4.331574504	-3.975704379
